geometry,index_right,blknr,bez,bezname,plr,blktypname,ewk,area,datum
"POLYGON ((384702.234 5820743.433, 384707.201 5820741.959, 384713.571 5820740.069, 384719.329 5820738.361, 384722.778 5820737.337, 384726.608 5820736.201, 384725.015 5820730.764, 384719.481 5820732.487, 384719.464 5820732.432, 384708.949 5820735.593, 384708.968 5820735.655, 384700.601 5820738.102, 384702.234 5820743.433))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384648.847 5820702.363, 384651.501 5820701.598, 384663.927 5820698.015, 384662.292 5820692.855, 384659.676 5820693.638, 384659.473 5820693.044, 384652.825 5820695.034, 384652.952 5820695.54, 384649.527 5820696.607, 384649.692 5820697.1, 384647.379 5820697.786, 384648.847 5820702.363))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384715.751 5820644.474, 384705.905 5820647.466, 384708.421 5820655.872, 384709.002 5820655.707, 384710.262 5820659.738, 384707.17 5820660.618, 384708.762 5820665.709, 384721.148 5820661.937, 384724.026 5820661.061, 384718.686 5820643.582, 384715.751 5820644.474))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384679.856 5820599.5, 384680.547 5820602.218, 384679.328 5820602.666, 384680.031 5820605.321, 384678.807 5820605.796, 384679.553 5820608.423, 384678.303 5820608.821, 384679.061 5820611.5, 384677.786 5820611.924, 384678.582 5820614.513, 384677.272 5820615.008, 384678.133 5820617.91, 384683.417 5820616.33, 384682.515 5820613.485, 384683.866 5820613.023, 384683.081 5820610.343, 384684.432 5820609.881, 384683.623 5820607.227, 384684.86 5820606.844, 384684.113 5820604.163, 384685.325 5820603.729, 384684.528 5820601.075, 384685.892 5820600.65, 384685.042 5820597.896, 384679.856 5820599.5))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384650.187 5820599.711, 384639.957 5820614.325, 384649.636 5820621.246, 384659.996 5820606.52, 384650.187 5820599.711))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384695.743 5820760.248, 384695.584 5820758.271, 384694.614 5820754.852, 384688.688 5820756.509, 384690.204 5820761.825, 384695.743 5820760.248))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384692.296 5820595.181, 384693.989 5820600.36, 384704.145 5820597.123, 384702.54 5820591.891, 384692.296 5820595.181))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384666.979 5820740.585, 384665.386 5820735.463, 384660.226 5820736.987, 384661.916 5820742.087, 384666.979 5820740.585))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384699.464 5820676.372, 384698.992 5820674.723, 384698.802 5820674.058, 384697.397 5820669.149, 384693.831 5820670.215, 384680.688 5820674.145, 384681.835 5820677.621, 384685.411 5820676.499, 384687.722 5820676.907, 384688.489 5820679.347, 384687.922 5820679.587, 384691.07 5820690.074, 384692.096 5820689.763, 384699.065 5820687.649, 384703.172 5820686.403, 384700.034 5820676.258, 384699.464 5820676.372))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384650.187 5820599.711, 384659.996 5820606.52, 384667.433 5820596.04, 384670.546 5820591.653, 384664.042 5820587.237, 384660.568 5820584.878, 384650.187 5820599.711))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384672.995 5820733.216, 384671.345 5820727.989, 384663.747 5820730.176, 384665.386 5820735.463, 384672.995 5820733.216))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384651.501 5820701.598, 384637.289 5820705.696, 384642.631 5820723.296, 384654.616 5820719.773, 384651.654 5820709.766, 384651.097 5820709.906, 384650.206 5820707.062, 384652.546 5820706.439, 384651.501 5820701.598))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384656.26 5820768.208, 384657.241 5820771.442, 384668.688 5820768.268, 384668.098 5820765.591, 384656.26 5820768.208))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384696.188 5820569.93, 384672.48 5820577.088, 384674.308 5820583.168, 384675.339 5820586.606, 384684.818 5820583.868, 384684.707 5820583.412, 384689.546 5820581.996, 384689.695 5820582.375, 384699.12 5820579.533, 384696.188 5820569.93))",24,020042,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,17651.447265625,1993/07/01 00:00:00.000
"POLYGON ((384908.876 5821183.416, 384910.788 5821190.826, 384910.328 5821190.945, 384912.665 5821200.002, 384913.125 5821199.884, 384923.081 5821197.314, 384922.956 5821196.828, 384922.952 5821196.813, 384922.445 5821194.848, 384921.953 5821192.944, 384921.747 5821192.144, 384922.176 5821192.033, 384921.438 5821189.17, 384921.008 5821189.282, 384918.408 5821179.204, 384918.837 5821179.093, 384918.156 5821176.45, 384917.725 5821176.561, 384916.292 5821171.005, 384915.886 5821169.434, 384915.79 5821169.061, 384909.45 5821170.696, 384909.546 5821171.069, 384905.931 5821172.001, 384905.471 5821172.12, 384908.416 5821183.535, 384908.876 5821183.416))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384816.503 5821156.819, 384815.834 5821157.004, 384815.804 5821157.012, 384810.925 5821158.358, 384805.824 5821159.766, 384807.035 5821163.978, 384806.955 5821164, 384814.888 5821191.693, 384819.737 5821190.381, 384824.955 5821188.97, 384819.917 5821169.806, 384816.503 5821156.819))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384962.394 5821072.473, 384962.707 5821072.387, 384962.736 5821072.484, 384963.063 5821073.597, 384966.202 5821072.733, 384965.846 5821071.523, 384972.706 5821069.636, 384971.761 5821066.2, 384972.123 5821066.1, 384971.655 5821064.402, 384971.021 5821062.098, 384970.414 5821059.891, 384970.052 5821059.991, 384969.122 5821056.612, 384959.21 5821059.341, 384960.306 5821063.325, 384959.906 5821063.435, 384962.394 5821072.473))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384947.117 5821127.31, 384949.118 5821134.899, 384949.819 5821137.487, 384954.541 5821136.205, 384954.78 5821137.087, 384957.458 5821136.36, 384957.219 5821135.478, 384969.627 5821132.111, 384969.874 5821133.021, 384972.675 5821132.261, 384972.57 5821131.875, 384981.654 5821129.41, 384981.512 5821128.885, 384978.754 5821118.724, 384975.412 5821119.63, 384947.134 5821127.306, 384947.117 5821127.31))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384908.66 5821053.853, 384918.163 5821051.345, 384918.404 5821052.259, 384921.26 5821051.503, 384921.019 5821050.591, 384925.944 5821049.292, 384926.572 5821051.67, 384931.228 5821050.442, 384931.452 5821051.293, 384934.341 5821050.53, 384934.117 5821049.68, 384946.605 5821046.383, 384946.868 5821047.379, 384949.63 5821046.651, 384949.531 5821046.272, 384959.056 5821043.759, 384958.939 5821043.318, 384958.543 5821043.422, 384955.998 5821033.775, 384955.562 5821033.891, 384954.24 5821028.879, 384961.03 5821027.027, 384960.097 5821023.605, 384960.47 5821023.503, 384960.009 5821021.813, 384959.58 5821020.24, 384958.751 5821017.2, 384958.378 5821017.302, 384957.402 5821013.721, 384947.638 5821016.384, 384948.794 5821020.625, 384948.307 5821020.758, 384950.779 5821029.824, 384951.176 5821029.715, 384952.492 5821034.7, 384924.237 5821042.157, 384923.516 5821039.426, 384898.6 5821046.002, 384901.193 5821055.824, 384905.846 5821054.595, 384906.088 5821055.509, 384908.901 5821054.766, 384908.66 5821053.853))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384987.314 5821156.29, 384987.798 5821158.062, 384987.987 5821158.755, 384988.558 5821158.599, 384990.701 5821166.453, 384990.06 5821166.628, 384991.711 5821172.68, 384992.352 5821172.505, 384993.147 5821175.413, 385002.786 5821172.783, 384995.705 5821146.829, 384986.065 5821149.46, 384987.194 5821153.599, 384986.622 5821153.755, 384987.314 5821156.29))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384912.939 5821144.589, 384918.548 5821143.064, 384896.464 5821061.893, 384890.855 5821063.419, 384912.939 5821144.589))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384949.289 5821172.19, 384951.382 5821179.791, 384950.874 5821179.931, 384953.386 5821189.06, 384953.896 5821188.92, 384963.811 5821186.19, 384963.689 5821185.75, 384967.294 5821184.758, 384966.76 5821182.726, 384963.132 5821183.725, 384962.437 5821181.198, 384962.834 5821181.088, 384962.078 5821178.345, 384961.682 5821178.453, 384958.979 5821168.636, 384959.376 5821168.527, 384958.563 5821165.569, 384958.166 5821165.677, 384957.762 5821164.21, 384956.077 5821158.087, 384955.993 5821157.781, 384950.057 5821159.413, 384950.141 5821159.719, 384946.157 5821160.814, 384945.729 5821160.932, 384948.859 5821172.308, 384949.289 5821172.19))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384832.661 5821055.479, 384829.616 5821056.416, 384825.2 5821057.774, 384825.541 5821058.883, 384827.457 5821065.111, 384834.918 5821062.816, 384832.661 5821055.479))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384843.51 5821023.582, 384829.925 5821027.729, 384830.214 5821028.676, 384837.905 5821053.866, 384851.472 5821049.698, 384843.51 5821023.582))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384789.917 5821048.595, 384791.524 5821051.526, 384795.03 5821049.627, 384793.687 5821047.178, 384793.435 5821046.721, 384789.917 5821048.595))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384778.303 5821078.525, 384778.947 5821080.972, 384782.955 5821079.841, 384782.269 5821077.443, 384778.303 5821078.525))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384876.014 5821014.675, 384870.564 5821016.339, 384879.604 5821045.93, 384885.116 5821044.472, 384876.014 5821014.675))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384837.905 5821053.866, 384835.677 5821054.547, 384837.944 5821061.885, 384864.953 5821053.621, 384862.692 5821046.257, 384860.359 5821046.969, 384851.472 5821049.698, 384837.905 5821053.866))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384806.955 5821164, 384804.778 5821156.129, 384803.875 5821156.378, 384806.029 5821164.195, 384806.955 5821164))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384818.647 5821204.746, 384815.997 5821195.565, 384814.237 5821196.108, 384816.835 5821205.227, 384818.647 5821204.746))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384797.324 5821130.636, 384793.794 5821118.763, 384792.894 5821119.012, 384796.522 5821130.858, 384797.324 5821130.636))",37,020670,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,43202.7265625,1993/06/30 00:00:00.000
"POLYGON ((384497.244 5821239.506, 384497.434 5821238.942, 384497.953 5821236.337, 384497.898 5821236.328, 384488.885 5821234.74, 384488.322 5821237.995, 384497.244 5821239.506))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384504.261 5821249.608, 384498.34 5821248.62, 384497.496 5821248.479, 384495.797 5821259.063, 384496.295 5821259.179, 384495.957 5821261.691, 384498.126 5821262.059, 384501.988 5821262.715, 384504.261 5821249.608))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384521.048 5821268.098, 384518.875 5821280.409, 384538.318 5821283.878, 384540.461 5821271.519, 384534.976 5821270.569, 384525.861 5821268.948, 384521.048 5821268.098))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384518.261 5821201.809, 384520.065 5821206.546, 384523.45 5821205.168, 384521.592 5821200.546, 384518.261 5821201.809))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384525.596 5821242.325, 384513.556 5821240.195, 384512.085 5821239.05, 384510.402 5821239.637, 384506.12 5821238.88, 384506.056 5821239.243, 384505.587 5821241.952, 384504.509 5821248.178, 384504.261 5821249.608, 384504.115 5821250.445, 384509.554 5821251.591, 384510.078 5821251.701, 384512.326 5821252.175, 384512.212 5821252.724, 384516.706 5821253.535, 384517.611 5821254.252, 384518.711 5821254.52, 384519.697 5821254.074, 384523.405 5821254.742, 384523.9 5821251.935, 384524.998 5821245.713, 384525.596 5821242.325))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384570.713 5821246.283, 384570.948 5821246.507, 384572.033 5821241.103, 384568.844 5821240.535, 384566.03 5821240.034, 384564.613 5821248.354, 384567.386 5821248.856, 384570.159 5821249.359, 384570.165 5821249.326, 384570.713 5821246.283))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384558.963 5821247.367, 384564.618 5821248.325, 384566.03 5821240.034, 384560.111 5821238.977, 384559.194 5821244.616, 384559.463 5821244.699, 384558.966 5821247.35, 384558.963 5821247.367))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384642.141 5821252.129, 384641.87 5821251.05, 384640.489 5821251.403, 384640.778 5821252.492, 384642.141 5821252.129))",13,020027,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,14053.1845703125,1993/06/30 00:00:00.000
"POLYGON ((384950.859 5821255.148, 384951.295 5821258.732, 384956.625 5821258.084, 384956.19 5821254.501, 384950.859 5821255.148))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385006.449 5821329.259, 385005.634 5821333.421, 385003.371 5821344.977, 385002.606 5821348.881, 385000.759 5821358.312, 384999.998 5821362.202, 384998.129 5821371.744, 384997.303 5821375.961, 384995.179 5821386.807, 384994.351 5821391.035, 384993.235 5821396.734, 385003.403 5821398.819, 385008.59 5821372.427, 385008.92 5821370.745, 385012.242 5821353.841, 385012.535 5821352.353, 385017.792 5821325.602, 385007.577 5821323.498, 385006.449 5821329.259))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385075.336 5821226.413, 385079.814 5821226.493, 385088.654 5821227.718, 385088.975 5821220.469, 385089.02 5821219.452, 385082.585 5821219.449, 385082.641 5821218.342, 385075.48 5821218.273, 385075.336 5821226.413))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((384936.298 5821338.516, 384925.85 5821336.543, 384924.476 5821343.338, 384924.02 5821345.59, 384923.887 5821346.25, 384921.408 5821358.508, 384921.012 5821360.465, 384918.434 5821373.212, 384918.013 5821375.293, 384917.382 5821378.413, 384916.679 5821381.89, 384927.344 5821384.046, 384936.298 5821338.516))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((384965.803 5821385.085, 384966.214 5821382.871, 384968.514 5821370.482, 384969.146 5821367.075, 384971.258 5821355.695, 384971.774 5821352.915, 384973.158 5821345.461, 384963.019 5821343.393, 384954.232 5821389.127, 384964.69 5821391.083, 384965.803 5821385.085))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((384966.692 5821328.802, 384977.058 5821330.141, 384977.336 5821327.761, 384977.606 5821325.38, 384977.87 5821322.998, 384977.928 5821322.468, 384977.986 5821321.939, 384978.043 5821321.409, 384978.3 5821318.974, 384978.55 5821316.538, 384978.793 5821314.101, 384978.997 5821311.677, 384979.176 5821309.251, 384979.33 5821306.823, 384979.361 5821306.272, 384979.391 5821305.72, 384979.42 5821305.169, 384979.524 5821302.87, 384979.606 5821300.569, 384979.665 5821298.268, 384982.903 5821298.434, 384982.956 5821295.974, 384982.982 5821293.514, 384982.982 5821291.053, 384982.978 5821290.531, 384982.974 5821290.008, 384982.968 5821289.486, 384982.926 5821287.082, 384982.858 5821284.679, 384982.764 5821282.277, 384982.65 5821279.911, 384982.518 5821277.547, 384982.368 5821275.183, 384982.338 5821274.741, 384982.308 5821274.299, 384982.276 5821273.857, 384982.086 5821271.342, 384981.877 5821268.829, 384981.648 5821266.317, 384981.412 5821263.845, 384981.136 5821261.377, 384980.822 5821258.914, 384980.75 5821258.391, 384980.677 5821257.869, 384980.602 5821257.347, 384980.24 5821254.988, 384979.843 5821252.636, 384979.41 5821250.289, 384968.022 5821252.032, 384968.636 5821255.859, 384969.182 5821259.696, 384969.66 5821263.543, 384970.07 5821267.397, 384970.412 5821271.258, 384970.627 5821273.234, 384970.793 5821275.215, 384970.909 5821277.2, 384970.976 5821279.187, 384971.142 5821285.35, 384971.25 5821291.513, 384971.302 5821297.678, 384969.225 5821297.616, 384969.097 5821301.492, 384968.918 5821305.366, 384968.688 5821309.237, 384968.408 5821313.105, 384968.055 5821317.037, 384967.651 5821320.965, 384967.197 5821324.886, 384966.692 5821328.802))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
"POLYGON ((385096.999 5821296.224, 385097.012 5821291.393, 385097.979 5821291.367, 385097.931 5821285.314, 385098.568 5821285.308, 385100.792 5821285.288, 385100.897 5821279.183, 385100.133 5821279.189, 385098.671 5821279.201, 385098.596 5821274.408, 385099.715 5821274.392, 385099.72 5821268.429, 385100.275 5821268.431, 385102.658 5821268.44, 385102.625 5821262.439, 385101.906 5821262.453, 385100.349 5821262.482, 385100.412 5821257.547, 385101.391 5821257.534, 385101.418 5821251.429, 385102.094 5821251.431, 385104.23 5821251.494, 385104.275 5821245.592, 385103.537 5821245.589, 385102.075 5821245.558, 385102.064 5821240.778, 385103.183 5821240.776, 385103.085 5821234.582, 385101.251 5821234.57, 385093.467 5821234.521, 385093.466 5821234.471, 385092.104 5821234.462, 385092.113 5821238.394, 385093.486 5821238.376, 385093.382 5821251.449, 385090.468 5821251.362, 385090.464 5821255.329, 385091.786 5821255.285, 385091.72 5821268.334, 385088.794 5821268.271, 385088.703 5821272.342, 385089.926 5821272.427, 385089.956 5821285.206, 385087.132 5821285.206, 385087.079 5821289.251, 385088.261 5821289.222, 385088.195 5821302.283, 385099.22 5821302.222, 385099.263 5821296.308, 385098.506 5821296.281, 385096.999 5821296.224))",40,020691,04,Charlottenburg-Wilmersdorf,04300517,Block,100-999 Einwohner,34357.22265625,1994/11/24 00:00:00.000
